chemical_id	chemical_name	atc	protein_id	protein_name	mesh_id	uniprot_id	protein_score	protein_annotation	mesh_score	mesh_annotation	matador_score	matador_annotation
5732	zolpidem	N05CF02	9606.ENSP00000262857	GABRA3	D011963	P34903 Q8TAF9	0		489	DIRECT	489	DIRECT
5732	zolpidem	N05CF02	9606.ENSP00000275066	GABRR1	D011963	P24046 Q9BX06_HUMAN	0		489	DIRECT	489	DIRECT
5732	zolpidem	N05CF02	9606.ENSP00000274545	GABRA6	D011963	Q4VAV2_HUMAN Q16445 Q71UU0_HUMAN	0		489	DIRECT	489	DIRECT
5732	zolpidem	N05CF02	9606.ENSP00000274547	GABRB2	D011963	Q4FZB2_HUMAN Q16323 P47870	0		489	DIRECT	489	DIRECT
5732	zolpidem	N05CF02	9606.ENSP00000331912	GABRG3	D011963	Q9NYT2 Q9HD46 Q99928	0		489	DIRECT	489	DIRECT
5732	zolpidem	N05CF02	9606.ENSP00000345982	GABRE	D011963	O15345 O15346 Q99520 Q6PCD2_HUMAN P78334	0		489	DIRECT	489	DIRECT
5732	zolpidem	N05CF02	9606.ENSP00000299267	GABRB3	D011963	Q96FM5 Q68CS5_HUMAN P28472 Q14352	0		489	DIRECT	489	DIRECT
5732	zolpidem	N05CF02	9606.ENSP00000295454	GABRB1	D011963	Q8TBK3 P18505 Q16166	0		489	DIRECT	489	DIRECT
5732	zolpidem	N05CF02	9606.ENSP00000342957	GABRD	D011963	O14764 Q8N4N9	0		489	DIRECT	489	DIRECT
5732	zolpidem	N05CF02	9606.ENSP00000335592	GABRA5	D011963	P31644 Q9NYT5 Q9NYT4 Q9NYT3 Q53XL6_HUMAN Q53XL6	0		489	DIRECT	489	DIRECT
5732	zolpidem	N05CF02	9606.ENSP00000338004	BZRP	D018079	Q96TF6 Q8N730_HUMAN Q8N167_HUMAN Q6ICF9_HUMAN Q6IAZ7_HUMAN Q53Y59_HUMAN Q13850_HUMAN Q13849_HUMAN O76068_HUMAN P30536	0		414	DIRECT	414	DIRECT
5732	zolpidem	N05CF02	9606.ENSP00000337915	CYP3A4		Q9UK50 Q9BZM0_HUMAN Q86SK3_HUMAN Q86SK2_HUMAN Q7Z448_HUMAN Q6GRK0_HUMAN Q16757 P05184 P08684	950	DIRECT	0		950	DIRECT
5731	zolmitriptan	N02CC03	9606.ENSP00000322924	HTR1F		P30939 Q9P2Q4_HUMAN Q4QRI9_HUMAN	950	DIRECT	0		950	DIRECT
5731	zolmitriptan	N02CC03	9606.ENSP00000313661	HTR1D		P28221	950	DIRECT	0		950	DIRECT
5731	zolmitriptan	N02CC03	9606.ENSP00000257763	HTR1B		Q4VAY7_HUMAN Q4VAY7 P28222	950	DIRECT	0		950	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000349000	GABRG2	D011963	Q9UN15 Q9UDB3_HUMAN Q6PCC3_HUMAN Q6GRL6_HUMAN P18507	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000348897	GABRA2	D011963	Q8TBI4_HUMAN Q59G14_HUMAN Q4W5L8_HUMAN P47869	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000023897	GABRA1	D011963	Q53F42_HUMAN P14867 Q8N629	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000229606	GABRR2	D018079	P28476 Q9H153	0		414	DIRECT	414	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000345982	GABRE	D011963	O15345 O15346 Q99520 Q6PCD2_HUMAN P78334	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000335592	GABRA5	D011963	P31644 Q9NYT5 Q9NYT4 Q9NYT3 Q53XL6_HUMAN Q53XL6	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000259455	GPR51	D018079	Q5VXZ2 O75975 O75974 O75899 Q9UNS9 Q9UNR1 Q9P1R2 Q8WX04	0		414	DIRECT	414	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000264318	GABRA4	D011963	P48169 Q8IYR7_HUMAN	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000262857	GABRA3	D011963	P34903 Q8TAF9	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000276369	GABRQ	D011963	Q15739_HUMAN Q9UN88 Q9NZK8	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000338004	BZRP	D018079	Q96TF6 Q8N730_HUMAN Q8N167_HUMAN Q6ICF9_HUMAN Q6IAZ7_HUMAN Q53Y59_HUMAN Q13850_HUMAN Q13849_HUMAN O76068_HUMAN P30536	0		414	DIRECT	414	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000275066	GABRR1	D011963	P24046 Q9BX06_HUMAN	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000274547	GABRB2	D011963	Q4FZB2_HUMAN Q16323 P47870	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000274545	GABRA6	D011963	Q4VAV2_HUMAN Q16445 Q71UU0_HUMAN	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000331912	GABRG3	D011963	Q9NYT2 Q9HD46 Q99928	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000299267	GABRB3	D011963	Q96FM5 Q68CS5_HUMAN P28472 Q14352	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000295454	GABRB1	D011963	Q8TBK3 P18505 Q16166	0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	D018079	D018079			0		414	DIRECT	414	DIRECT
5719	zaleplon	N05CF03	D011963	D011963			0		489	DIRECT	489	DIRECT
5719	zaleplon	N05CF03	9606.ENSP00000342957	GABRD	D011963	O14764 Q8N4N9	0		489	DIRECT	489	DIRECT
5717	zafirlukast	R03DC01	D018077	D018077			0		675	DIRECT	675	DIRECT
5717	zafirlukast	R03DC01	9606.ENSP00000267425	LTB4R2	D018077	Q5KU28_HUMAN Q5HYL4_HUMAN Q9NPE5 Q9NPC1 Q8TBS6 Q8IVF0 Q86U38	0		675	DIRECT	675	DIRECT
5717	zafirlukast	R03DC01	9606.ENSP00000312492	CYSLTR1	D018077	Q9Y271 Q8IV19_HUMAN Q5JS94_HUMAN Q5JS94	950	DIRECT	675	DIRECT	950	DIRECT
5717	zafirlukast	R03DC01	9606.ENSP00000282018	CYSLTR2	D018077	Q5KU17_HUMAN Q9NS75 Q9HCQ2	0		675	DIRECT	675	DIRECT
5717	zafirlukast	R03DC01	9606.ENSP00000307445	LTB4R	D018077	Q9BSU5 Q92641 Q53XV5_HUMAN Q15722 Q13305	0		675	DIRECT	675	DIRECT
5677	voglibose	A10BF03	D013393	D013393			0		950	DIRECT	950	DIRECT
5677	voglibose	A10BF03	D009834	D009834			0		950	DIRECT	950	DIRECT
5677	voglibose	A10BF03	D004186	D004186			0		950	DIRECT	950	DIRECT
5677	voglibose	A10BF03	9606.ENSP00000316431	MGAM		O43451 Q8TE25_HUMAN Q8TE24_HUMAN Q86UM5_HUMAN Q75ME7_HUMAN	950	DIRECT	0		950	DIRECT
5677	voglibose	A10BF03	9606.ENSP00000264029	TREH	D004186	Q53FY8_HUMAN O43280	0		950	DIRECT	950	DIRECT
5677	voglibose	A10BF03	9606.ENSP00000264382	ENSP00000264382	D009834	P14410	950	INDIRECT	950	DIRECT	950	INDIRECT
5677	voglibose	A10BF03	9606.ENSP00000298728	EHMT1		Q9H9B1 Q96KH4 Q96JF1 Q96F53 Q8TCN7 Q86X08_HUMAN Q71M33_HUMAN Q5VT55_HUMAN Q5VT56_HUMAN Q5VT57_HUMAN	950	INDIRECT	0		950	INDIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000248151	TUBB4Q	D014404	P78353 Q99867	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000217133	TUBB1	D014404	Q9H4B7	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000199712	TUBE1	D014404	Q5H8W9_HUMAN Q5H8W8_HUMAN Q5H8W7_HUMAN Q9UJT0 Q8NEG3	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000320797	TUBD1	D014404	Q9UJT1 Q9H7Z8 Q9BWG9 Q5KU37_HUMAN	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000251413	TUBG1	D014404	Q53X79_HUMAN P23258 Q9BW59	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000248437	TUBA1	D014404	P68366 P05215	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000318575	TUBA8	D014404	Q9NY65 Q7Z3M3_HUMAN	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000259818	ENSP00000259818	D014404	O43209_HUMAN Q9UGA2_HUMAN Q9BVA1_HUMAN	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000259799	TUBB2	D014404	Q13885_HUMAN Q8IWR2_HUMAN Q6FGZ8_HUMAN	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000315759	TUBAL3	D014404	Q9H6Z0_HUMAN Q4QQJ5_HUMAN	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000264071	TUBB5	D014404	P04350 Q969E5_HUMAN Q969E5	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000311042	ENSP00000311042	D014404	Q8WZ78_HUMAN Q5SQY1_HUMAN Q5SQX9_HUMAN Q3ZCM7_HUMAN	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	9606.ENSP00000295766	TUBA4	D014404	Q9H853_HUMAN	0		581	DIRECT	581	DIRECT
5672	vinorelbine	L01CA04	D014404	D014404			0		581	DIRECT	581	DIRECT
5665	vigabatrin	N03AG04	9606.ENSP00000268251	ABAT		Q16260 P80404 Q99800 Q96BG2 Q8N5W2	950	DIRECT	0		950	DIRECT
5665	vigabatrin	N03AG04	9606.ENSP00000287766	SLC6A1		P30531 Q8N4K8_HUMAN	950	DIRECT_INDIRECT	0		950	DIRECT_INDIRECT
5665	vigabatrin	N03AG04	9606.ENSP00000350928	GAD1		Q9UHH4 Q9BU91 Q99259 Q8IVA8_HUMAN Q53TQ7_HUMAN	950	INDIRECT	0		950	INDIRECT
5656	venlafaxine	N06AX16	9606.ENSP00000261707	SLC6A4	D050486	Q5EE02_HUMAN P31645 Q9NYN7_HUMAN	0		950	DIRECT	950	DIRECT
5656	venlafaxine	N06AX16	9606.ENSP00000219833	SLC6A2	D050484	P23975 Q9UQ04_HUMAN Q9BW84_HUMAN Q96KH8_HUMAN Q6P9C5_HUMAN	0		950	DIRECT	950	DIRECT
5656	venlafaxine	N06AX16	D050486	D050486			0		950	DIRECT	950	DIRECT
5656	venlafaxine	N06AX16	D050484	D050484			0		950	DIRECT	950	DIRECT
5656	venlafaxine	N06AX16	9606.ENSP00000346625	CYP2D6		Q6XP50_HUMAN Q6NWU0_HUMAN Q6B012_HUMAN Q6B012 Q16804_HUMAN Q16752 P450C2D P10635	950	DIRECT	0		950	DIRECT
5650	valsartan	C09CA03	D044140	D044140			0		950	DIRECT	950	DIRECT
5650	valsartan	C09CA03	9606.ENSP00000273430	AGTR1	D044140	Q53YY0_HUMAN Q8TBK4_HUMAN Q6NUP5_HUMAN	950	DIRECT	950	DIRECT	950	DIRECT
5650	valsartan	C09CA03	D018932	D018932			0		950	INDIRECT	950	INDIRECT
5650	valsartan	C09CA03	9606.ENSP00000225831	CCL2	D018932	P13500 Q9UDF3 Q6UZ82_HUMAN	0		950	INDIRECT	950	INDIRECT
5650	valsartan	C09CA03	9606.ENSP00000272190	ENSP00000272190		Q15296_HUMAN P00797 Q9UQK5_HUMAN Q6T5C2 Q6FI38_HUMAN	950	INDIRECT	0		950	INDIRECT
5639	urapidil	C02CA06	9606.ENSP00000303199	ADRA1D	D018340	P25100 Q9NPY0 Q5VXR2_HUMAN	0		808	DIRECT	808	DIRECT
5639	urapidil	C02CA06	D018340	D018340			0		808	DIRECT	808	DIRECT
5639	urapidil	C02CA06	9606.ENSP00000348729	ADRA1C	D018340	O60451 Q9UD67_HUMAN Q9UD63 Q96RE8_HUMAN Q7KYZ9_HUMAN Q6RUJ9 Q6RUJ8 Q6RUJ7 Q6RUJ5 Q6RUJ4 Q6LD06_HUMAN Q4VBM7_HUMAN Q13729 Q13675 P35348	950	DIRECT	808	DIRECT	950	DIRECT
5639	urapidil	C02CA06	9606.ENSP00000306662	ADRA1B	D018340	P35368	0		808	DIRECT	808	DIRECT
5639	urapidil	C02CA06	9606.ENSP00000316244	HTR1A		P08908 Q6LAE7 Q5ZGX3_HUMAN	950	DIRECT	0		950	DIRECT
5639	urapidil	C02CA06	9606.ENSP00000280155	ADRA2A	D018341	Q2XN99 P08913 Q9BZK1 Q86TH8	0		908	DIRECT_IRRELEVANT	908	DIRECT_IRRELEVANT
5639	urapidil	C02CA06	9606.ENSP00000320944	ADRA2B	D018341	P18089 Q9BZK0 Q53RF2_HUMAN Q53RF2 Q4TUH9_HUMAN Q4TUH9	0		908	DIRECT_IRRELEVANT	908	DIRECT_IRRELEVANT
5639	urapidil	C02CA06	D018341	D018341			0		908	DIRECT_IRRELEVANT	908	DIRECT_IRRELEVANT
5636	unoprostone	S01EE02	9606.ENSP00000289575	SLCO2B1		O94956 Q9UFU1 Q9H2Z0 Q658P4_HUMAN	950	DIRECT	0		950	DIRECT
5636	unoprostone	S01EE02	9606.ENSP00000217159	SLCO4A1		Q9UIG7 Q9UI35 Q9NWX8 Q9H8P2 Q9H4T8 Q9H4T7 Q96BD0	950	DIRECT	0		950	DIRECT
5596	trospium chloride	G04BD09	D011976	D011976			0		903	DIRECT	903	DIRECT
5596	trospium chloride	G04BD09	9606.ENSP00000319984	CHRM2	D011976	P08172 Q9P1X9 Q96RH0_HUMAN Q86SJ1_HUMAN Q6SL56_HUMAN Q4VBK6_HUMAN	0		903	DIRECT	903	DIRECT
5596	trospium chloride	G04BD09	9606.ENSP00000306490	CHRM1	D011976	P11229 Q96RH1_HUMAN Q53XZ3_HUMAN	0		903	DIRECT	903	DIRECT
5595	tropisetron	A04AA03	9606.ENSP00000347754	HTR3A	D044406	O60854 Q9UEP2_HUMAN Q9BSZ9 Q99918 Q7KZM7_HUMAN P46098	0		950	DIRECT	950	DIRECT
5595	tropisetron	A04AA03	D044406	D044406			0		950	DIRECT	950	DIRECT
5595	tropisetron	A04AA03	9606.ENSP00000355037	HTR4		Q9UQR6 Q9UE23 Q9UE22 Q9UBT4 Q9UBM6 Q9NY73 Q9H199 Q96KI0 Q96KH9 Q8WYM2_HUMAN Q8IXH9_HUMAN Q712M9_HUMAN Q684M0_HUMAN Q546Q1_HUMAN Q13639	950	DIRECT	0		950	DIRECT
5593	tropicamide	S01FA06	9606.ENSP00000306490	CHRM1	D011976	P11229 Q96RH1_HUMAN Q53XZ3_HUMAN	0		903	DIRECT	903	DIRECT
5593	tropicamide	S01FA06	9606.ENSP00000319984	CHRM2	D011976	P08172 Q9P1X9 Q96RH0_HUMAN Q86SJ1_HUMAN Q6SL56_HUMAN Q4VBK6_HUMAN	0		903	DIRECT	903	DIRECT
5593	tropicamide	S01FA06	D011976	D011976			0		903	DIRECT	903	DIRECT
5593	tropicamide	S01FA06	9606.ENSP00000189978	MUSK	D011950	Q5VZW8_HUMAN Q5VZW7_HUMAN Q15457_HUMAN O15146	0		389	INDIRECT	389	INDIRECT
5593	tropicamide	S01FA06	9606.ENSP00000250699	CHRNA10	D011950	Q9GZZ6	0		389	INDIRECT	389	INDIRECT
5593	tropicamide	S01FA06	9606.ENSP00000258385	CHRND	D011950	Q52LH4 Q07001	0		389	INDIRECT	389	INDIRECT
5593	tropicamide	S01FA06	9606.ENSP00000261007	CHRNA1	D011950	Q53SH4_HUMAN P02708 Q9BRE6_HUMAN	0		389	INDIRECT	389	INDIRECT
5593	tropicamide	S01FA06	9606.ENSP00000217176	CHRNA4	D011950	Q5EIV0_HUMAN Q5EIU9_HUMAN Q59FV0_HUMAN Q4VAQ6_HUMAN Q4VAQ3_HUMAN Q4JGR7 P43681	0		389	INDIRECT	389	INDIRECT
5593	tropicamide	S01FA06	9606.ENSP00000240132	CHRNA2	D011950	Q15822 Q9HAQ3	0		389	INDIRECT	389	INDIRECT
5593	tropicamide	S01FA06	9606.ENSP00000292212	CHRNB2	D011950	Q5SXY3_HUMAN P17787 Q9UEH9	0		389	INDIRECT	389	INDIRECT
5593	tropicamide	S01FA06	9606.ENSP00000276410	CHRNA6	D011950	Q15825	0		389	INDIRECT	389	INDIRECT
5593	tropicamide	S01FA06	9606.ENSP00000293780	CHRNE	D011950	Q04844 Q8N731_HUMAN	0		389	INDIRECT	389	INDIRECT
5593	tropicamide	S01FA06	9606.ENSP00000304290	CHRNB1	D011950	P11230 Q96FB8 Q8IZ46_HUMAN	0		389	INDIRECT	389	INDIRECT
5593	tropicamide	S01FA06	9606.ENSP00000299847	CHRFAM7A	D011950	Q494W8_HUMAN	0		389	INDIRECT	389	INDIRECT
